mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
132	130	390	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1545						94	
132	130	1561/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1546							
133	131	781/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1547						95	
133	131	783/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1548						95	
133	131	1567/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1549						95	
133	131	392	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1550							
133	131	393	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1551							
133	131	781/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1552							
133	131	392	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1553							
133	131	393	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1554							
134	132	787/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1555						96	
134	132	394	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1556							
134	132	789/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1557							
134	132	395	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1558							
134	132	791/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1559							
134	132	396	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1560							
134	132	787/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1561						97	
134	132	395	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1562							
135	133	793/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1563						98	
135	133	795/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1564							
135	133	398	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1565							
135	133	399	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1566						99	
135	133	793/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1567							
135	133	398	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1568							
136	134	799/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1569							
136	134	400	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1570						100	
136	134	1601/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1571						100	
136	134	801/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1572						100	
136	134	1603/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1573						100	
136	134	401	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1574						100	
136	134	1605/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1575						100	
136	134	803/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1576						100	
136	134	1607/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1577						100	
136	134	402	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1578						100	
136	134	1609/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1579							
137	135	805/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1580						101	
137	135	1611/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1581						101	
137	135	403	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1582						101	
137	135	1613/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1583						101	
137	135	807/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1584						101	
137	135	1615/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1585						101	
137	135	404	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1586						101	
137	135	1617/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1587						101	
137	135	809/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1588						101	
137	135	1619/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1589						101	
137	135	405	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1590						101	
137	135	1621/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1591							
137	135	805/2	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	1592							
138	136	811/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1593						102	
138	136	407	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	1594							
138	136	406	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1595							
138	136	813/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1596							
138	136	815/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1597							
138	136	408	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1598							
139	137	817/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1599						103	
139	137	410	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1600							
139	137	411	0.0	5/8	5/8	Dynamic	6/8	1	1	0						f						
139	137	411	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1601							
139	137	409	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1602							
139	137	819/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1603							
139	137	410	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1604							
140	138	823/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1605							
140	138	412	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1606							
140	138	825/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1607							
140	138	413	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1608							
140	138	827/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1609							
140	138	414	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1610							
140	138	823/2	0.0	0	0	Dynamic	6/8	2	1	0						f						
140	138	823/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1611							
140	138	412	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1612							
140	138	825/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1613							
140	138	413	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1614							
140	138	827/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1615							
140	138	414	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1616							
141	139	829/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1617							
141	139	1659/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1618							
141	139	415	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1619							
141	139	1661/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1620							
141	139	831/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1621							
141	139	1663/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1622							
141	139	416	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1623							
141	139	1665/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1624							
141	139	833/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1625							
141	139	1667/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1626							
141	139	417	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1627							
141	139	1669/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1628							
141	139	829/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1629							
141	139	415	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1630							
141	139	1661/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1631							
141	139	831/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1632							
141	139	1663/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1633							
141	139	416	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1634							
141	139	1665/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1635							
141	139	833/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1636							
141	139	1667/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1637							
141	139	417	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1638							
141	139	1669/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1639							
142	140	835/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1640							
142	140	418	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1641							
142	140	837/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1642							
142	140	419	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1643							
142	140	839/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1644							
142	140	420	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1645							
142	140	835/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1646							
142	140	1671/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1647							
142	140	418	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1648							
142	140	837/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1649							
142	140	419	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1650							
142	140	839/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1651							
142	140	420	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1652							
143	141	841/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1653							
143	141	1683/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1654							
143	141	421	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1655							
143	141	1685/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1656							
143	141	843/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1657							
143	141	1687/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1658							
143	141	422	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1659							
143	141	1689/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1660							
143	141	845/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1661							
143	141	1691/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1662							
143	141	423	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1663							
143	141	1693/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1664							
143	141	841/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1665							
143	141	421	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1666							
143	141	1685/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1667							
143	141	843/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1668							
143	141	1687/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1669							
143	141	422	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1670							
143	141	1689/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1671							
143	141	845/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1672							
143	141	1691/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1673							
143	141	423	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1674							
143	141	1693/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1675							
144	142	847/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1676							
144	142	424	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1677							
144	142	849/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1678							
144	142	425	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1679							
144	142	851/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1680							
144	142	426	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1681							
144	142	847/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1682							
144	142	1695/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1683							
144	142	424	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1684							
144	142	849/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1685							
144	142	425	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1686							
144	142	851/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1687							
144	142	426	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1688							
145	143	853/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1689							
145	143	1707/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1690							
145	143	427	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1691							
145	143	1709/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1692							
145	143	855/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1693							
145	143	1711/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1694							
145	143	428	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1695							
145	143	1713/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1696							
145	143	857/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1697							
145	143	1715/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1698							
145	143	429	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1699							
145	143	1717/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1700							
145	143	853/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1701							
145	143	427	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1702							
145	143	1709/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1703							
145	143	855/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1704							
145	143	1711/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1705							
145	143	428	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1706							
145	143	1713/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1707							
145	143	857/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1708							
145	143	1715/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1709							
145	143	429	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1710							
145	143	1717/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1711							
146	144	859/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1712							
146	144	1719/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1713							
146	144	430	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1714							
146	144	1721/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1715							
146	144	861/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1716							
146	144	1723/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1717							
146	144	431	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1718							
146	144	1725/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1719							
146	144	863/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1720							
146	144	1727/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1721							
146	144	432	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1722							
146	144	1729/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1723							
146	144	859/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1724							
146	144	431	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1725							
147	145	865/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1726							
147	145	1731/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1727							
147	145	433	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1728							
147	145	1733/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1729							
147	145	867/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1730							
147	145	1735/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1731							
147	145	434	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1732							
147	145	1737/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1733							
147	145	869/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1734							
147	145	1739/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1735							
147	145	435	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1736							
147	145	1741/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1737							
147	145	865/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1738							
147	145	867/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1739							
147	145	434	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1740							
147	145	869/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1741							
147	145	435	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1742							
148	146	1743/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1743							
148	146	436	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1744							
148	146	1745/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1745							
148	146	873/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1746							
148	146	1747/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1747							
148	146	437	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1748							
148	146	1749/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1749							
148	146	875/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1750							
148	146	1751/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1751							
148	146	438	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1752							
148	146	1753/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1753							
148	146	871/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1754							
148	146	437	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1755							
149	147	877/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1756							
149	147	1755/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1757							
149	147	439	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1758							
149	147	1757/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1759							
149	147	879/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1760							
149	147	1759/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1761							
149	147	440	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1762							
149	147	1761/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1763							
149	147	881/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1764							
149	147	1763/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1765							
149	147	441	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1766							
149	147	1765/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1767							
149	147	877/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1768							
149	147	879/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1769							
149	147	440	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1770							
149	147	881/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1771							
149	147	441	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1772							
150	148	1767/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1773							
150	148	442	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1774							
150	148	1769/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1775							
150	148	885/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1776							
150	148	1771/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1777							
150	148	443	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1778							
150	148	1773/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1779							
150	148	887/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1780							
150	148	1775/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1781							
150	148	444	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1782							
150	148	1777/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1783							
150	148	883/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1784							
150	148	443	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1785						104	
150	148	887/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1786						104	
150	148	444	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1787							
151	149	1779/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1788							
151	149	445	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1789							
151	149	1781/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1790							
151	149	891/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1791							
151	149	1783/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1792							
151	149	446	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1793							
151	149	1785/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1794							
151	149	893/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1795							
151	149	1787/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1796							
151	149	447	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1797							
151	149	1789/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1798							
151	149	889/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1799							
151	149	446	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1800						105	
151	149	893/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1801						105	
151	149	447	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1802							
152	150	1791/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1803							
152	150	448	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1804							
152	150	1793/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1805							
152	150	897/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1806							
152	150	1795/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1807							
152	150	449	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1808							
152	150	1797/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1809							
152	150	899/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1810							
152	150	1799/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1811							
152	150	450	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1812							
152	150	1801/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1813							
152	150	448	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1814							
152	150	897/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1815							
152	150	899/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1816							
152	150	450	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1817							
152	150	895/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1818							
152	150	449	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1819							
153	151	901/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1820							
153	151	1803/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1821							
153	151	451	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1822							
153	151	1805/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1823							
153	151	903/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1824							
153	151	1807/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1825							
153	151	452	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1826							
153	151	1809/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1827							
153	151	905/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1828							
153	151	1811/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1829							
153	151	453	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1830							
153	151	1813/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1831							
153	151	451	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1832							
153	151	903/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1833							
153	151	905/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1834							
153	151	453	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1835							
153	151	901/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1836							
153	151	452	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1837							
154	152	907/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1838		articStaccatoAbove					
154	152	909/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1839							
154	152	1819/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1840							
154	152	455	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1841							
154	152	1821/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1842							
154	152	911/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1843							
154	152	1823/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1844							
154	152	456	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1845							
154	152	1825/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1846							
154	152	907/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1847							
