mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur	Trill:trill	crescendo_line
137	135	1075/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2109							
137	135	2151/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2110							
137	135	538	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2111							
137	135	2153/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2112							
137	135	1077/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2113							
137	135	2155/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2114							
137	135	539	0.0	1/2	1/2	Dynamic	4/4	2	1	0						fp						
137	135	539	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2115							
137	135	2157/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2116							
137	135	1079/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2117							
137	135	2159/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2118							
137	135	540	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2119							
137	135	2161/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2120							
137	135	1081/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2121							
137	135	2163/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2122							
138	136	541	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2123		articStaccatoAbove					
138	136	1083/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2124		articStaccatoAbove					
138	136	542	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2125		articStaccatoAbove					
138	136	1085/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2126		articStaccatoAbove					
138	136	543	0.0	1/2	1/2	Dynamic	4/4	1	1	0						f						
138	136	543	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2127					277		
138	136	1087/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2128							
138	136	544	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2129					278		
138	136	1089/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2130							
138	136	541	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2131							
138	136	2165/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	2132							
138	136	1083/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2133							
138	136	2167/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2134							
138	136	542	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2135							
138	136	2169/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2136							
138	136	1085/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2137							
138	136	2171/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2138							
138	136	543	0.0	1/2	1/2	Dynamic	4/4	2	1	0						f						
138	136	543	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2139							
138	136	2173/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2140							
138	136	1087/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2141							
138	136	2175/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2142							
138	136	544	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2143							
138	136	2177/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2144							
138	136	1089/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2145							
138	136	2179/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2146							
139	137	545	0.0	0	0	Dynamic	4/4	1	1	0						fp						
139	137	545	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2147					279		
139	137	1091/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2148							
139	137	546	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2149		articStaccatoAbove					
139	137	1093/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2150		articStaccatoAbove					
139	137	547	0.0	1/2	1/2	Dynamic	4/4	1	1	0						fp						
139	137	547	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2151					280		
139	137	1095/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2152							
139	137	548	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2153		articStaccatoAbove					
139	137	1097/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2154		articStaccatoAbove					
139	137	545	0.0	0	0	Dynamic	4/4	2	1	0						fp						
139	137	545	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2155							
139	137	2181/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	2156							
139	137	1091/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2157							
139	137	2183/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2158							
139	137	546	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2159							
139	137	2185/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2160							
139	137	1093/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2161							
139	137	2187/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2162							
139	137	547	0.0	1/2	1/2	Dynamic	4/4	2	1	0						fp						
139	137	547	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2163							
139	137	2189/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2164							
139	137	1095/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2165							
139	137	2191/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2166							
139	137	548	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2167							
139	137	2193/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2168							
139	137	1097/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2169							
139	137	2195/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2170							
140	138	549	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2171		articStaccatoAbove					
140	138	1099/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2172		articStaccatoAbove					
140	138	550	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2173		articStaccatoAbove					
140	138	1101/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2174		articStaccatoAbove					
140	138	551	0.0	1/2	1/2	Dynamic	4/4	1	1	0						f						
140	138	551	0.0	1/2	1/2	Dynamic	4/4	1	1	0						f						
140	138	551	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2175					281		
140	138	1103/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2176							
140	138	552	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2177					282		
140	138	1105/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2178							
140	138	549	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2179							
140	138	2197/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	2180							
140	138	1099/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2181							
140	138	2199/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2182							
140	138	550	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2183							
140	138	2201/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2184							
140	138	1101/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2185							
140	138	2203/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2186							
140	138	551	0.0	1/2	1/2	Dynamic	4/4	2	1	0						f						
140	138	551	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2187							
140	138	2205/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2188							
140	138	1103/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2189							
140	138	2207/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2190							
140	138	552	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2191							
140	138	2209/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2192							
140	138	1105/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2193							
140	138	2211/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2194							
141	139	553	0.0	0	0	Dynamic	4/4	1	1	0						p						
141	139	553	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	2195							
141	139	555	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2196							
141	139	1107/2	0.0	1/8	1/8	Dynamic	4/4	2	1	0						p						
141	139	1107/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2197					283		
141	139	554	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2198					283		
141	139	1109/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2199							
141	139	1111/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2200					284		
141	139	556	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2201					284		
141	139	1113/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2202							
142	140	557	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	2203					285		
142	140	559	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2204							
142	140	1115/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2205					286		
142	140	558	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2206					286		
142	140	1117/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2207							
142	140	1119/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2208					287		
142	140	560	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2209					287		
142	140	1121/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2210							
143	141	561	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	2211					288		
143	141	2245/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2212					288		
143	141	1123/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2213					288		
143	141	2247/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2214					288		
143	141	562	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2215					288		
143	141	2249/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2216					288		
143	141	1125/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2217					288		
143	141	2251/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2218							
143	141	563	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	2219					289		
143	141	564	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	2220							
143	141	562	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2221							
143	141	563	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2222					290		
143	141	564	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2223							
143	141	562	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	2224							
143	141	563	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	2225							
144	142	1131/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2226					291		
144	142	566	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2227					291		
144	142	1133/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2228							
144	142	1135/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2229					292		
144	142	568	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2230					292		
144	142	1137/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2231							
144	142	565	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	2232							
144	142	567	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	2233							
145	143	1139/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2234					293		
145	143	570	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2235					293		
145	143	1141/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2236							
145	143	1143/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2237					294		
145	143	572	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2238							
145	143	1145/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2239		articStaccatoAbove					
145	143	569	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	2240					295		
145	143	571	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	2241							
146	144	1147/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2242					296		
146	144	574	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2243							
146	144	1149/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2244		articStaccatoAbove					
146	144	1151/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2245					297		
146	144	576	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2246							
146	144	1153/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2247		articStaccatoAbove					
146	144	573	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	2248					298		
146	144	575	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	2249							
147	145	1155/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2250					299		
147	145	578	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2251							
147	145	1157/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2252		articStaccatoAbove					
147	145	1159/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2253					300		
147	145	580	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2254							
147	145	1161/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2255		articStaccatoAbove					
147	145	577	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	2256					301		
147	145	579	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	2257							
148	146	1163/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2258					302		
148	146	582	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2259							
148	146	1165/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2260		articStaccatoAbove					
148	146	1167/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2261					303		
148	146	584	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2262							
148	146	1169/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2263		articStaccatoAbove					
148	146	581	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	2264					304		
148	146	583	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	2265							
149	147	585	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2266					305		
149	147	1171/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2267							
149	147	587	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2268					306		
149	147	1175/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2269							
149	147	1171/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2270							
149	147	586	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2271							
149	147	1173/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2272							
149	147	1175/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2273							
149	147	588	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2274							
149	147	1177/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2275							
150	148	589	0.0	0	0	Spanner	4/4	1	1	0												0
150	148	589	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2276					307		0
150	148	1179/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2277							0
150	148	590	0.0	1/4	1/4	Spanner	4/4	1	1	0												
150	148	591	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2278					308		
150	148	1183/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2279							
150	148	1179/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2280							
150	148	590	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2281							
150	148	1181/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2282							
150	148	1183/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2283							
150	148	592	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2284							
150	148	1185/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2285							
151	149	593	0.0	0	0	Dynamic	4/4	1	1	0						f						
151	149	593	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2286					309		
151	149	1187/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2287							
151	149	594	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2288					310		
151	149	1189/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2289							
151	149	595	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2290					311		
151	149	1191/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2291							
151	149	596	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2292					312		
151	149	1193/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2293							
151	149	593	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2294							
151	149	594	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2295							
151	149	595	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2296							
151	149	596	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2297							
152	150	597	0.0	0	0	Dynamic	4/4	1	1	0						p						
152	150	597	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2298		ornamentTrill			313		
152	150	1195/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2299							
152	150	598	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2300		ornamentTrill			314		
152	150	1197/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2301							
152	150	599	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2302		ornamentTrill			315		
152	150	1199/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2303							
152	150	600	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2304		ornamentTrill			316		
152	150	1201/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2305							
152	150	597	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2306							
152	150	598	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2307							
152	150	599	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2308							
152	150	600	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2309							
153	151	601	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	2310		articStaccatoAbove					
153	151	2405/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2311					317		
153	151	1203/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2312					317		
153	151	2407/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2313							
153	151	602	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2314					318		
153	151	2409/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2315					318		
153	151	1205/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2316					318		
153	151	2411/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2317							
153	151	603	0.0	1/2	1/2	Spanner	4/4	1	1	0											1	
153	151	603	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32after		1/32	1	2318						1	
153	151	603	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32after		1/32	1	2319						1	
153	151	603	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	2320						1	
153	151	602	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	2321							
153	151	604	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2322							
153	151	602	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	2323							
153	151	603	1.0	1/2	1/2	Chord	4/4	2	2	1/4			1/4	1	2324							
153	151	604	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	2325							
154	152	605	0.0	0	0	Spanner	4/4	1	1	0												
154	152	605	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2326							
154	152	1211/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2327					319		
154	152	2423/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2328					319		
154	152	606	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2329					319		
154	152	2425/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2330					319		
154	152	1213/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2331					319		
154	152	2427/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2332							
154	152	607	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2333		articStaccatoBelow					
154	152	1215/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2334					320		
154	152	2431/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2335					320		
154	152	608	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2336					320		
154	152	2433/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2337					320		
154	152	1217/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2338					320		
154	152	2435/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2339							
154	152	605	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	2340							
154	152	606	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2341					321		
154	152	1213/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2342							
154	152	607	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2343							
154	152	608	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2344					322		
154	152	1217/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2345							
154	152	605	0.5	0	0	Chord	4/4	2	2	1/8			1/8	1	2346							
154	152	607	0.5	1/2	1/2	Chord	4/4	2	2	1/8			1/8	1	2347							
155	153	609	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2348		articStaccatoBelow					
155	153	1219/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2349					323		
155	153	2439/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2350					323		
155	153	610	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2351					323		
155	153	2441/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2352					323		
155	153	1221/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2353					323		
155	153	2443/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2354							
155	153	611	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2355							
155	153	2445/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2356							
155	153	1223/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2357							
155	153	2447/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2358							
155	153	612	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2359							
155	153	2449/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2360							
155	153	1225/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2361							
155	153	2451/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2362							
155	153	609	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	2363							
155	153	610	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2364					324		
155	153	1221/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2365							
155	153	611	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2366							
155	153	1223/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2367							
155	153	612	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2368							
155	153	1225/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2369							
155	153	609	0.5	0	0	Chord	4/4	2	2	1/8			1/8	1	2370							
156	154	613	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	2371							
156	154	2453/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2372							
156	154	1227/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2373							
156	154	2455/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2374							
156	154	614	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2375							
156	154	2457/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2376							
156	154	1229/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2377							
156	154	2459/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2378							
156	154	615	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2379							
156	154	2461/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2380							
156	154	1231/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2381							
156	154	2463/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2382							
156	154	616	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2383							
156	154	2465/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2384							
156	154	1233/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2385							
156	154	2467/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2386							
156	154	613	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2387							
156	154	615	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2388							
157	155	617	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	2389							
157	155	2469/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2390							
157	155	1235/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2391							
