mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	slur
59	59	469/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	903							
59	59	235	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	904							101
59	59	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	905							
59	59	232	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	906							
59	59	929/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	907							
59	59	465/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	908							
59	59	931/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	909							
59	59	233	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	910							
59	59	933/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	911							
59	59	467/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	912							
59	59	935/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	913							
59	59	234	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	914							
59	59	937/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	915							
59	59	469/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	916							
59	59	939/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	917							
59	59	235	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	918							
59	59	941/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	919							
59	59	471/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	920							
59	59	943/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	921							
60	60	236	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	922							
60	60	237	0.0	1/4	1/4	Dynamic	4/4	1	1	0						p						
60	60	237	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	923							102
60	60	238	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	924							102
60	60	239	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	925							
60	60	236	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	926							
60	60	945/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	927							
60	60	473/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	928							
60	60	947/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	929							
60	60	237	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p						
60	60	237	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	930							
60	60	949/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	931							
60	60	475/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	932							
60	60	951/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	933							
60	60	238	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	934							
60	60	953/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	935							
60	60	477/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	936							
60	60	955/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	937							
60	60	239	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	938							
60	60	957/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	939							
60	60	479/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	940							
60	60	959/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	941							
61	61	240	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	942							103
61	61	963/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	943							
61	61	241	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	944							
61	61	241	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	945							
61	61	483/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	946							
61	61	967/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	947							
61	61	242	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	948							104
61	61	243	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	949		ornamentTrill					
61	61	240	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	950							
61	61	961/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	951							
61	61	481/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	952							
61	61	963/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	953							
61	61	241	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	954							
61	61	965/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	955							
61	61	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	956							
61	61	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	957							
61	61	242	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	958							
61	61	969/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	959							
61	61	485/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	960							
61	61	971/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	961							
61	61	243	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	962							
61	61	973/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	963							
61	61	487/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	964							
61	61	975/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	965							
62	62	244	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	966							
62	62	245	0.0	1/4	1/4	Dynamic	4/4	1	1	0						f						
62	62	245	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	967							105
62	62	246	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	968							105
62	62	247	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	969							
62	62	244	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	970							
62	62	977/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	971							
62	62	489/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	972							
62	62	979/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	973							
62	62	245	0.0	1/4	1/4	Dynamic	4/4	2	1	0						f						
62	62	245	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	974							
62	62	981/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	975							
62	62	491/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	976							
62	62	983/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	977							
62	62	246	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	978							
62	62	985/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	979							
62	62	493/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	980							
62	62	987/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	981							
62	62	247	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	982							
62	62	989/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	983							
62	62	495/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	984							
62	62	991/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	985							
63	63	248	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	986							106
63	63	995/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48			1/32	2/3	987							106
63	63	1493/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48			1/32	2/3	988							106
63	63	2987/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48			1/32	2/3	989							106
63	63	249	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	990							
63	63	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	991		articStaccatoAbove					
63	63	250	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	992							107
63	63	501/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	993							
63	63	251	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	994							108
63	63	503/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	995							
63	63	248	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	996							
63	63	993/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	997							
63	63	497/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	998							
63	63	995/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	999							
63	63	249	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1000							
63	63	997/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1001							
63	63	499/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1002							
63	63	999/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1003							
63	63	250	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1004							
63	63	1001/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1005							
63	63	501/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1006							
63	63	1003/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1007							
63	63	251	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1008							
63	63	1005/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1009							
63	63	503/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1010							
63	63	1007/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1011							
64	64	252	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1012							
64	64	253	0.0	1/4	1/4	Dynamic	4/4	1	1	0						p						
64	64	253	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1013							109
64	64	254	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1014							109
64	64	255	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1015							
64	64	252	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1016							
64	64	1009/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1017							
64	64	505/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1018							
64	64	1011/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1019							
64	64	253	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p						
64	64	253	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1020							
64	64	1013/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1021							
64	64	507/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1022							
64	64	1015/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1023							
64	64	254	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1024							
64	64	1017/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1025							
64	64	509/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1026							
64	64	1019/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1027							
64	64	255	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1028							
64	64	1021/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1029							
64	64	511/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1030							
64	64	1023/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1031							
65	65	256	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	1032							110
65	65	1027/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1033							
65	65	257	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	1034							
65	65	257	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1035							
65	65	515/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1036							
65	65	1031/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1037							
65	65	258	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1038							111
65	65	259	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1039		ornamentTrill					
65	65	256	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1040							
65	65	1025/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1041							
65	65	513/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1042							
65	65	1027/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1043							
65	65	257	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1044							
65	65	1029/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1045							
65	65	515/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1046							
65	65	1031/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1047							
65	65	258	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1048							
65	65	1033/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1049							
65	65	517/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1050							
65	65	1035/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1051							
65	65	259	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1052							
65	65	1037/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1053							
65	65	519/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1054							
65	65	1039/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1055							
66	66	260	0.0	0	0	Dynamic	4/4	1	1	0						f						
66	66	260	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1056							
66	66	1041/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1057							
66	66	521/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1058							
66	66	1043/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1059							
66	66	261	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1060							
66	66	1045/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1061							
66	66	523/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1062							
66	66	1047/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1063							
66	66	262	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1064							
66	66	1049/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1065							
66	66	525/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1066							
66	66	1051/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1067							
66	66	263	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1068							
66	66	1053/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1069							
66	66	527/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1070							
66	66	1055/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1071							
66	66	260	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1072							
66	66	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1073							
66	66	262	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1074							
66	66	527/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1075							
67	67	264	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1076							
67	67	1057/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1077							
67	67	529/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1078							
67	67	1059/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1079							
67	67	265	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1080							
67	67	1061/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1081							
67	67	531/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1082							
67	67	1063/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1083							
67	67	266	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1084							
67	67	1065/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1085							
67	67	533/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1086							
67	67	1067/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1087							
67	67	267	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1088							
67	67	1069/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1089							
67	67	535/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1090							
67	67	1071/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1091							
67	67	264	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1092							
67	67	531/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1093							
67	67	266	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1094							
67	67	533/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1095							
67	67	267	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1096							
67	67	535/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1097							
68	68	268	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1098							
68	68	1073/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1099							
68	68	537/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1100							
68	68	1075/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1101							
68	68	269	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1102							
68	68	1077/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1103							
68	68	539/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1104							
68	68	1079/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1105							
68	68	270	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1106							
68	68	1081/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1107							
68	68	541/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1108							
68	68	1083/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1109							
68	68	271	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1110							
68	68	1085/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1111							
68	68	543/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1112							
68	68	1087/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1113							
68	68	268	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1114							
68	68	539/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1115							
68	68	270	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1116							
68	68	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1117							
69	69	272	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1118							
69	69	1089/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1119							
69	69	545/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1120							
69	69	1091/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1121							
69	69	273	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1122							
69	69	1093/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1123							
69	69	547/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1124							
69	69	1095/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1125							
69	69	274	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1126							
69	69	1097/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1127							
69	69	549/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1128							
69	69	1099/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1129							
69	69	275	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1130							
69	69	1101/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1131							
69	69	551/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1132							
69	69	1103/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1133							
69	69	272	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1134							
69	69	547/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1135							
69	69	274	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1136							
69	69	551/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1137							
70	70	276	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1138							
70	70	1105/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1139							
70	70	553/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1140							
70	70	1107/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1141							
70	70	277	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1142							
70	70	1109/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1143							
70	70	555/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1144							
70	70	1111/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1145							
70	70	278	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1146							
70	70	1113/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1147							
70	70	557/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1148							
70	70	1115/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1149							
70	70	279	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1150							
70	70	1117/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1151							
70	70	559/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1152							
70	70	1119/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1153							
70	70	276	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1154							
70	70	555/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1155							
70	70	278	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1156							
70	70	559/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1157							
71	71	280	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1158							
71	71	1121/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1159							
71	71	561/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1160							
71	71	1123/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1161							
71	71	281	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1162							
71	71	1125/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1163							
71	71	563/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1164							
71	71	1127/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1165							
71	71	282	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1166							
71	71	1129/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1167							
71	71	565/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1168							
71	71	1131/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1169							
71	71	283	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1170							
71	71	1133/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1171							
71	71	567/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1172							
71	71	1135/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1173							
71	71	280	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1174							
71	71	563/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1175							
71	71	282	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1176							
71	71	565/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1177							
71	71	283	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1178							
71	71	567/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1179							
72	72	284	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1180							
72	72	1137/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1181							
72	72	569/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1182							
72	72	1139/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1183							
72	72	285	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1184							
72	72	1141/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1185							
72	72	571/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1186							
72	72	1143/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1187							
72	72	286	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1188							
72	72	1145/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1189							
72	72	573/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1190							
72	72	1147/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1191							
72	72	287	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1192							
72	72	1149/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1193							
72	72	575/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1194							
72	72	1151/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1195							
72	72	284	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1196							
72	72	569/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1197							
72	72	285	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1198							
72	72	571/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1199							
72	72	286	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1200							
72	72	573/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1201							
72	72	287	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1202							
72	72	575/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1203							
73	73	288	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1204							
