mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
46	46	271/2	271/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	863							42
46	46	543/4	543/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	864							42
46	46	136	136	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	865							42
46	46	545/4	545/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	866							42
46	46	273/2	273/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	867							42
46	46	547/4	547/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	868							42
46	46	137	137	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	869							42
46	46	549/4	549/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	870							42
46	46	275/2	275/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	871							42
46	46	551/4	551/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	872							
46	46	135	135	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	873							43
46	46	136	136	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	874							
47	47	138	138	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	875							44
47	47	555/4	555/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	876							44
47	47	1111/8	1111/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	877							
47	47	139	139	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	878	articStaccatoBelow						
47	47	557/4	557/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	879							45
47	47	279/2	279/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	880							45
47	47	559/4	559/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	881							45
47	47	140	140	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	882							45
47	47	561/4	561/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	883							45
47	47	281/2	281/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	884							45
47	47	563/4	563/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	885							
47	47	138	138	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	886							46
47	47	139	139	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	887							
47	47	138	138	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	888							
48	48	141	141	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	889							47
48	48	567/4	567/4	0.0625	3/16	3/16	Chord	3/4	1	1	1/64	1/64	1	890							47
48	48	2269/16	2269/16	0.0625	13/64	13/64	Chord	3/4	1	1	1/64	1/64	1	891							47
48	48	1135/8	1135/8	0.0625	7/32	7/32	Chord	3/4	1	1	1/64	1/64	1	892							47
48	48	2271/16	2271/16	0.0625	15/64	15/64	Chord	3/4	1	1	1/64	1/64	1	893							
48	48	142	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	894							48
48	48	285/2	285/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	895							48
48	48	143	143	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	896							48
48	48	287/2	287/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	897							
48	48	141	141	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	898							49
48	48	142	142	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	899							49
48	48	143	143	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	900							
49	49	144	144	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	901							50
49	49	579/4	579/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	902							50
49	49	1159/8	1159/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	903							
49	49	145	145	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	904							
49	49	146	146	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	905							51
49	49	585/4	585/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	906							51
49	49	293/2	293/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	907							51
49	49	587/4	587/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	908							
49	49	144	144	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	909							
49	49	291/2	291/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	910							52
49	49	146	146	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	911							
49	49	293/2	293/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	912							
50	50	147	147	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	913							
50	50	295/2	295/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	914							53
50	50	1181/8	1181/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	915							53
50	50	591/4	591/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	916							53
50	50	1183/8	1183/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	917							
50	50	148	148	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	918							54
50	50	593/4	593/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	919							54
50	50	297/2	297/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	920							54
50	50	595/4	595/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	921							54
50	50	149	149	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	922							54
50	50	597/4	597/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	923							54
50	50	299/2	299/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	924							54
50	50	599/4	599/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	925							
50	50	147	147	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	926							
50	50	299/2	299/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	927							
51	51	150	150	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	928							55
51	51	151	151	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	929							
51	51	150	150	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	930							56
51	51	151	151	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	931							
51	51	303/2	303/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	932							
51	51	152	152	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	933							
51	51	305/2	305/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	934							
52	52	153	153	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	935							
52	52	307/2	307/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	936							57
52	52	1229/8	1229/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	937							57
52	52	615/4	615/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	938							57
52	52	1231/8	1231/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	939							57
52	52	154	154	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	940							57
52	52	1233/8	1233/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	941							57
52	52	617/4	617/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	942							57
52	52	1235/8	1235/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	943							57
52	52	309/2	309/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	944							57
52	52	1237/8	1237/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	945							57
52	52	619/4	619/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	946							57
52	52	1239/8	1239/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	947							
52	52	155	155	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	948							
52	52	307/2	307/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	949							
52	52	154	154	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	950							
52	52	309/2	309/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	951							
52	52	155	155	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	952							
52	52	311/2	311/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	953							
52	52	153	153	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	954							
52	52	155	155	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	955							
53	53	156	156	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	956							
53	53	313/2	313/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	957							58
53	53	1253/8	1253/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	958							58
53	53	627/4	627/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	959							58
53	53	1255/8	1255/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	960							58
53	53	157	157	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	961							58
53	53	1257/8	1257/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	962							58
53	53	629/4	629/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	963							58
53	53	1259/8	1259/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	964							58
53	53	315/2	315/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	965							58
53	53	1261/8	1261/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	966							58
53	53	631/4	631/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	967							58
53	53	1263/8	1263/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	968							
53	53	158	158	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	969							
53	53	313/2	313/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	970							
53	53	157	157	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	971							
53	53	315/2	315/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	972							
53	53	158	158	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	973							
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	974							
53	53	156	156	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	975							
53	53	158	158	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	976							
53	53	317/2	317/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	977							
54	54	159	159	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	978							
54	54	319/2	319/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	979							59
54	54	1277/8	1277/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	980							59
54	54	639/4	639/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	981							59
54	54	1279/8	1279/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	982							59
54	54	160	160	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	983							59
54	54	1281/8	1281/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	984							59
54	54	641/4	641/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	985							59
54	54	1283/8	1283/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	986							59
54	54	321/2	321/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	987							59
54	54	1285/8	1285/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	988							59
54	54	643/4	643/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	989							59
54	54	1287/8	1287/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	990							59
54	54	161	161	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	991							59
54	54	1289/8	1289/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	992							59
54	54	645/4	645/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	993							59
54	54	1291/8	1291/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	994							59
54	54	323/2	323/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	995							59
54	54	1293/8	1293/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	996							59
54	54	647/4	647/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	997							59
54	54	1295/8	1295/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	998							
54	54	319/2	319/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	999							
54	54	160	160	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1000							
54	54	321/2	321/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1001							
54	54	161	161	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1002							
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1003							
54	54	159	159	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1004							
55	55	162	162	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1005							
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1006							60
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1007							60
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1008							60
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1009							60
55	55	164	164	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1010							60
55	55	657/4	657/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1011							60
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1012							60
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1013							
55	55	162	162	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1014							61
55	55	163	163	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1015							
56	56	165	165	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1016							62
56	56	663/4	663/4	0.0625	3/16	3/16	Chord	3/4	1	1	1/64	1/64	1	1017							62
56	56	2653/16	2653/16	0.0625	13/64	13/64	Chord	3/4	1	1	1/64	1/64	1	1018							62
56	56	1327/8	1327/8	0.0625	7/32	7/32	Chord	3/4	1	1	1/64	1/64	1	1019							62
56	56	2655/16	2655/16	0.0625	15/64	15/64	Chord	3/4	1	1	1/64	1/64	1	1020							
56	56	166	166	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1021							63
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1022							63
56	56	167	167	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1023							63
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1024							
56	56	165	165	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1025							64
56	56	166	166	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1026							64
56	56	167	167	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1027							64
57	57	168	168	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	1028							65
57	57	675/4	675/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1029							65
57	57	1351/8	1351/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1030							
57	57	169	169	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1031							
57	57	168	168	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1032							
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1033							66
57	57	170	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1034							66
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1035							
58	58	171	171	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	1036							67
58	58	1369/8	1369/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	1037							67
58	58	685/4	685/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	1038							67
58	58	1371/8	1371/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	1039							67
58	58	343/2	343/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	1040							67
58	58	1373/8	1373/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	1041							67
58	58	687/4	687/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1042							67
58	58	1375/8	1375/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1043							
58	58	172	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1044	articStaccatoAbove						
58	58	689/4	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1045	articStaccatoAbove						
58	58	345/2	345/2	0.75	3/8	3/8	Chord	3/4	1	1	3/16	1/8	3/2	1046							
58	58	693/4	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1047							68
58	58	347/2	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1048							68
58	58	695/4	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1049							
58	58	171	171	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1050	articStaccatoBelow						
58	58	172	172	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1051							
58	58	173	173	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1052							
59	59	174	174	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1053							
59	59	701/4	701/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1054							69
59	59	351/2	351/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1055							69
59	59	703/4	703/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1056							69
59	59	176	176	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1057							69
59	59	705/4	705/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1058							69
59	59	353/2	353/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1059							69
59	59	707/4	707/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1060							
59	59	174	174	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1061							
59	59	697/4	697/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1062							
59	59	349/2	349/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1063							
59	59	699/4	699/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1064							
59	59	175	175	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1065							
59	59	701/4	701/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1066							
59	59	351/2	351/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1067							
59	59	703/4	703/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1068							
59	59	176	176	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1069							
59	59	705/4	705/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1070							
59	59	353/2	353/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1071							
59	59	707/4	707/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1072							
60	60	177	177	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1073							70
60	60	355/2	355/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1074							
60	60	713/4	713/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1075							71
60	60	357/2	357/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1076							71
60	60	715/4	715/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1077							71
60	60	179	179	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1078							71
60	60	717/4	717/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1079							71
60	60	359/2	359/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1080							71
60	60	719/4	719/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1081							
60	60	177	177	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1082							
60	60	709/4	709/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1083							
60	60	355/2	355/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1084							
60	60	711/4	711/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1085							
60	60	178	178	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1086							
60	60	713/4	713/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1087							
60	60	357/2	357/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1088							
60	60	715/4	715/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1089							
60	60	179	179	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1090							
60	60	717/4	717/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1091							
60	60	359/2	359/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1092							
60	60	719/4	719/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1093							
61	61	180	180	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	1094							72
61	61	1441/8	1441/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	1095							72
61	61	721/4	721/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	1096							72
61	61	1443/8	1443/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	1097							72
61	61	361/2	361/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	1098							72
61	61	1445/8	1445/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	1099							72
61	61	723/4	723/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1100							72
61	61	1447/8	1447/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1101							
61	61	181	181	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1102							
61	61	182	182	0.375	1/2	1/2	Chord	3/4	1	1	3/32	1/16	3/2	1103	ornamentTrill						73
61	61	1459/8	1459/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	1104							73
61	61	365/2	365/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32	1/16	3/2	1105							73
61	61	1463/8	1463/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	1106							
61	61	180	180	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1107							
61	61	181	181	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1108							
61	61	182	182	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1109							
62	62	183	183	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1110							
62	62	737/4	737/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1111							74
62	62	369/2	369/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1112							74
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1113							74
62	62	185	185	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1114							74
62	62	741/4	741/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1115							74
62	62	371/2	371/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1116							74
62	62	743/4	743/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1117							
62	62	183	183	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1118							
62	62	733/4	733/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1119							
62	62	367/2	367/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1120							
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1121							
62	62	184	184	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1122							
62	62	737/4	737/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1123							
62	62	369/2	369/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1124							
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1125							
62	62	185	185	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1126							
62	62	741/4	741/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1127							
62	62	371/2	371/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1128							
62	62	743/4	743/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1129							
63	63	186	186	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1130							75
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1131							
63	63	749/4	749/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1132							76
63	63	375/2	375/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1133							76
63	63	751/4	751/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1134							76
63	63	188	188	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1135							76
63	63	753/4	753/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1136							76
63	63	377/2	377/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1137							76
63	63	755/4	755/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1138							
63	63	186	186	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1139							
63	63	745/4	745/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1140							
63	63	373/2	373/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1141							
63	63	747/4	747/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1142							
63	63	187	187	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1143							
63	63	749/4	749/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1144							
63	63	375/2	375/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1145							
63	63	751/4	751/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1146							
