mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
129	129	512	512	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1665		articStaccatissimoAbove								
129	129	1025/2	1025/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1666		articStaccatissimoAbove								
129	129	513	513	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1667		articStaccatissimoAbove								
129	129	1027/2	1027/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1668		articStaccatissimoAbove								
129	129	514	514	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1669										
130	130	516	516	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1670									127	
130	130	1033/2	1033/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1671									127	
130	130	517	517	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1672									127	
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1673										
130	130	518	518	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1674									128	
130	130	1037/2	1037/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1675									128	
130	130	519	519	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1676									128	
130	130	1039/2	1039/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1677										
130	130	516	516	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1678		articStaccatissimoAbove								
130	130	1033/2	1033/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1679		articStaccatissimoAbove								
130	130	517	517	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1680		articStaccatissimoAbove								
130	130	1035/2	1035/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1681		articStaccatissimoAbove								
130	130	518	518	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1682										
131	131	520	520	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1683									129	
131	131	1041/2	1041/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1684									129	
131	131	521	521	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1685									129	
131	131	1043/2	1043/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1686										
131	131	522	522	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1687									130	
131	131	1045/2	1045/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1688									130	
131	131	523	523	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1689									130	
131	131	1047/2	1047/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1690										
131	131	520	520	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1691									131	
131	131	1041/2	1041/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1692										
131	131	521	521	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1693									132	
131	131	1043/2	1043/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1694										
131	131	522	522	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1695									133	
131	131	2089/4	2089/4	0.5	9/16	9/16	Chord	4/4	2	1	1/8		1/8	1	1696										
132	132	524	524	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1697									134	
132	132	1049/2	1049/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1698									134	
132	132	525	525	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1699									134	
132	132	1051/2	1051/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1700										
132	132	526	526	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1701									135	
132	132	1053/2	1053/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1702									135	
132	132	527	527	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1703									135	
132	132	1055/2	1055/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1704										
132	132	524	524	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1705									136	
132	132	2097/4	2097/4	0.5	1/16	1/16	Chord	4/4	2	1	1/8		1/8	1	1706										
132	132	525	525	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1707									137	
132	132	1051/2	1051/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1708										
132	132	526	526	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1709									138	
132	132	2105/4	2105/4	0.5	9/16	9/16	Chord	4/4	2	1	1/8		1/8	1	1710										
133	133	528	528	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1711		articStaccatissimoAbove								
133	133	1057/2	1057/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1712		articStaccatissimoAbove								
133	133	529	529	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1713		articStaccatissimoAbove								
133	133	1059/2	1059/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1714		articStaccatissimoAbove								
133	133	530	530	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1715										
133	133	528	528	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1716									139	
133	133	1057/2	1057/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1717									139	
133	133	529	529	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1718									139	
133	133	1059/2	1059/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1719										
133	133	530	530	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1720									140	
133	133	1061/2	1061/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1721									140	
133	133	531	531	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1722									140	
133	133	1063/2	1063/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1723										
134	134	532	532	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1724		articStaccatissimoAbove								
134	134	1065/2	1065/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1725		articStaccatissimoAbove								
134	134	533	533	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1726		articStaccatissimoAbove								
134	134	1067/2	1067/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1727		articStaccatissimoAbove								
134	134	534	534	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1728										
134	134	532	532	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1729									141	
134	134	1065/2	1065/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1730									141	
134	134	533	533	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1731									141	
134	134	1067/2	1067/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1732										
134	134	534	534	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1733									142	
134	134	1069/2	1069/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1734									142	
134	134	535	535	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1735									142	
134	134	1071/2	1071/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1736										
135	135	536	536	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1737									143	
135	135	2145/4	2145/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16		1/8	3/2	1738										
135	135	537	537	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1739									144	
135	135	2149/4	2149/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16		1/8	3/2	1740										
135	135	538	538	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1741									145	
135	135	2153/4	2153/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16		1/8	3/2	1742										
135	135	536	536	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1743									146	
135	135	1073/2	1073/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1744									146	
135	135	537	537	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1745									146	
135	135	1075/2	1075/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1746										
135	135	538	538	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1747									147	
135	135	1077/2	1077/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1748									147	
135	135	539	539	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1749									147	
135	135	1079/2	1079/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1750										
136	136	540	540	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1751									148	
136	136	2161/4	2161/4	0.75	1/16	1/16	Chord	4/4	1	1	3/16		1/8	3/2	1752										
136	136	541	541	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1753									149	
136	136	2165/4	2165/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16		1/8	3/2	1754										
136	136	542	542	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1755									150	
136	136	2169/4	2169/4	0.75	9/16	9/16	Chord	4/4	1	1	3/16		1/8	3/2	1756										
136	136	540	540	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1757									151	
136	136	1081/2	1081/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1758									151	
136	136	541	541	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1759									151	
136	136	1083/2	1083/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1760										
136	136	542	542	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1761										
136	136	1085/2	1085/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1762		articStaccatissimoBelow								
136	136	543	543	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1763		articStaccatissimoBelow								
136	136	1087/2	1087/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1764		articStaccatissimoBelow								
137	137	544	544	0.0	0	0	Dynamic	4/4	1	1	0					f									
137	137	544	544	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1765										
137	137	546	546	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1766		articStaccatissimoAbove								
137	137	1093/2	1093/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1767		articStaccatissimoAbove								
137	137	547	547	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1768		articStaccatissimoAbove								
137	137	1095/2	1095/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1769		articStaccatissimoAbove								
137	137	544	544	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1770		articStaccatissimoBelow								
137	137	2177/4	2177/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1771									152	
137	137	1089/2	1089/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1772									152	
137	137	2179/4	2179/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1773									152	
137	137	545	545	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1774									152	
137	137	2181/4	2181/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1775									152	
137	137	1091/2	1091/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1776									152	
137	137	2183/4	2183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1777										
137	137	546	546	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1778										
138	138	548	548	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1779										
138	138	550	550	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1780		articStaccatissimoAbove								
138	138	1101/2	1101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1781		articStaccatissimoAbove								
138	138	551	551	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1782		articStaccatissimoAbove								
138	138	1103/2	1103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1783		articStaccatissimoAbove								
138	138	548	548	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1784										
138	138	2193/4	2193/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1785										
138	138	1097/2	1097/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1786										
138	138	2195/4	2195/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1787										
138	138	549	549	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1788										
138	138	2197/4	2197/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1789										
138	138	1099/2	1099/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1790										
138	138	2199/4	2199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1791										
138	138	550	550	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1792										
139	139	552	552	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1793										
139	139	2209/4	2209/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1794										
139	139	1105/2	1105/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1795										
139	139	2211/4	2211/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1796										
139	139	553	553	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1797										
139	139	554	554	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1798										
139	139	2217/4	2217/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1799										
139	139	1109/2	1109/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1800										
139	139	2219/4	2219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1801										
139	139	555	555	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1802										
139	139	552	552	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1803										
139	139	1105/2	1105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1804										
139	139	553	553	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1805										
139	139	1107/2	1107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1806										
139	139	554	554	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1807										
139	139	1109/2	1109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1808										
139	139	555	555	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1809										
139	139	1111/2	1111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1810										
140	140	556	556	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1811										
140	140	558	558	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1812										
140	140	2233/4	2233/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1813										
140	140	1117/2	1117/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1814										
140	140	2235/4	2235/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1815										
140	140	559	559	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1816										
140	140	2237/4	2237/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1817										
140	140	1119/2	1119/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1818										
140	140	2239/4	2239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1819										
140	140	556	556	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1820										
140	140	2225/4	2225/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1821										
140	140	1113/2	1113/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1822										
140	140	2227/4	2227/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1823										
140	140	557	557	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1824										
140	140	2229/4	2229/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1825										
140	140	1115/2	1115/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1826										
140	140	2231/4	2231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1827										
140	140	558	558	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1828										
141	141	560	560	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1829										
141	141	562	562	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1830										
141	141	2249/4	2249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1831										
141	141	1125/2	1125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1832										
141	141	2251/4	2251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1833										
141	141	563	563	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1834										
141	141	2253/4	2253/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1835										
141	141	1127/2	1127/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1836										
141	141	2255/4	2255/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1837										
141	141	560	560	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1838										
141	141	2241/4	2241/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1839										
141	141	1121/2	1121/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1840										
141	141	2243/4	2243/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1841										
141	141	561	561	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1842										
141	141	2245/4	2245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1843										
141	141	1123/2	1123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1844										
141	141	2247/4	2247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1845										
141	141	562	562	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1846										
142	142	564	564	0.0	0	0	Dynamic	4/4	1	1	0					p									
142	142	564	564	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1847									153	
142	142	1129/2	1129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1848										
142	142	565	565	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f									
142	142	565	565	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1849										
142	142	566	566	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p									
142	142	566	566	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1850									154	
142	142	1133/2	1133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1851										
142	142	567	567	0.0	3/4	3/4	Dynamic	4/4	1	1	0					f									
142	142	567	567	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1852										
142	142	564	564	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1853									155	
142	142	1129/2	1129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1854										
142	142	565	565	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1855									156	
142	142	1131/2	1131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1856										
142	142	566	566	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1857									157	
142	142	1133/2	1133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1858										
142	142	567	567	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1859									158	
142	142	1135/2	1135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1860										
143	143	568	568	0.0	0	0	Dynamic	4/4	1	1	0					p									
143	143	568	568	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1861									159	
143	143	1137/2	1137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1862										
143	143	569	569	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f									
143	143	569	569	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1863										
143	143	570	570	0.0	1/2	1/2	Dynamic	4/4	1	1	0					p									
143	143	570	570	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1864									160	
143	143	1141/2	1141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1865										
143	143	571	571	0.0	3/4	3/4	Dynamic	4/4	1	1	0					f									
143	143	571	571	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1866										
143	143	568	568	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1867									161	
143	143	1137/2	1137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1868										
143	143	569	569	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1869									162	
143	143	1139/2	1139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1870										
143	143	570	570	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1871									163	
143	143	1141/2	1141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1872										
143	143	571	571	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1873									164	
143	143	1143/2	1143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1874										
144	144	572	572	0.0	0	0	Dynamic	4/4	1	1	0					f									
144	144	572	572	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1875										
144	144	574	574	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1876										
144	144	575	575	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1877										
144	144	572	572	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1878										
144	144	1145/2	1145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1879										
144	144	573	573	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1880										
144	144	1147/2	1147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1881										
144	144	574	574	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1882										
144	144	1149/2	1149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1883										
144	144	575	575	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1884										
144	144	1151/2	1151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1885										
145	145	576	576	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1886										
145	145	577	577	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1887		ornamentTrill							165	
145	145	1155/2	1155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1888										
145	145	578	578	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1889		ornamentTrill							166	
145	145	1157/2	1157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1890										
145	145	579	579	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1891		ornamentTrill							167	
145	145	1159/2	1159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1892										
145	145	576	576	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1893										
145	145	1153/2	1153/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1894										
145	145	576	576	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1895										
146	146	580	580	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1896										
146	146	1161/2	1161/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1897										
146	146	2323/4	2323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1898										
146	146	581	581	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1899										
146	146	2325/4	2325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1900										
146	146	1163/2	1163/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1901										
146	146	2327/4	2327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1902										
146	146	582	582	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1903										
146	146	2329/4	2329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1904										
146	146	1165/2	1165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1905										
146	146	2331/4	2331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1906										
146	146	583	583	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1907										
146	146	583	583	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1908										
146	146	1167/2	1167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1909										
146	146	2335/4	2335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1910										
146	146	580	580	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1911										
146	146	2321/4	2321/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1912										
146	146	1161/2	1161/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1913										
146	146	2323/4	2323/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1914										
146	146	581	581	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1915										
146	146	2325/4	2325/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1916										
146	146	1163/2	1163/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1917										
146	146	2327/4	2327/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1918										
146	146	582	582	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1919										
146	146	2329/4	2329/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1920										
146	146	1165/2	1165/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1921										
146	146	2331/4	2331/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1922										
146	146	583	583	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1923										
146	146	2333/4	2333/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1924										
146	146	1167/2	1167/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1925										
146	146	2335/4	2335/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1926										
147	147	584	584	0.0	0	0	Spanner	4/4	1	1	0														1
147	147	584	584	4.0	0	0	Chord	4/4	1	1	1		1	1	1927										1
147	147	584	584	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1928										
147	147	2337/4	2337/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1929										
147	147	1169/2	1169/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1930										
