mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
229	228	911/2	915/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1458								
229	228	909/2	913/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1459								161
229	228	455	457	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1460								161
229	228	911/2	915/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1461								161
230	229	456	458	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1462								162
230	229	913/2	917/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1463								162
230	229	457	459	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1464								162
230	229	915/2	919/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1465								
230	229	456	458	2.0		0	0	Chord	2/4	1	2	1/2		1/2	1	1466								
230	229	456	458	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1467								161
230	229	913/2	917/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1468								161
230	229	457	459	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1469								161
230	229	915/2	919/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1470								
231	230	458	460	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	1471								163
231	230	917/2	921/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1472								
231	230	459	461	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1473								
231	230	919/2	923/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1474								
231	230	917/2	921/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1475								164
231	230	459	461	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1476								164
231	230	919/2	923/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1477								164
232	231	460	462	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1478								
232	231	921/2	925/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1479								
232	231	461	463	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1480								
232	231	923/2	927/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1481								
232	231	460	462	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1482								
232	231	460	462	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1483								
232	231	461	463	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1484								
233	232	462	464	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1485								
233	232	925/2	929/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1486								
233	232	463	465	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1487								
233	232	927/2	931/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1488								
233	232	462	464	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1489								
233	232	463	465	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1490								
234	233	464	466	0.0		0	0	Dynamic	2/4	1	1	0					p							
234	233	464	466	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1491								
234	233	931/2	935/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1492								
234	233	929/2	933/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1493								
234	233	465	467	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1494								
234	233	931/2	935/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1495								
235	234	466	468	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1496								
235	234	935/2	939/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1497								
235	234	933/2	937/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1498								
235	234	467	469	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1499								
235	234	935/2	939/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1500								
236	235	468	470	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1501								
236	235	939/2	943/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1502								
236	235	937/2	941/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1503								
236	235	469	471	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1504								
236	235	939/2	943/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1505								
237	236	470	472	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1506								
237	236	943/2	947/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1507								
237	236	941/2	945/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1508								
237	236	471	473	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1509								
237	236	943/2	947/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1510								
238	237	472	474	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1511								
238	237	473	475	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1512								
238	237	473	475	0.0		1/4	1/4	Dynamic	2/4	2	1	0					f							
238	237	473	475	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1513								
239	238	474	476	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1514								
239	238	475	477	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1515								
239	238	474	476	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1516								
239	238	475	477	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1517								
240	239	476	478	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1518								
240	239	955/2	959/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1519								
240	239	476	478	0.0		0	0	Dynamic	2/4	1	2	0					p							
240	239	953/2	957/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1520								
240	239	477	479	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1521								
240	239	955/2	959/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1522								
241	240	478	480	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1523								
241	240	959/2	963/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1524								
241	240	957/2	961/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1525								
241	240	479	481	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1526								
241	240	959/2	963/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1527								
242	241	480	482	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1528								
242	241	963/2	967/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1529								
242	241	961/2	965/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1530								
242	241	481	483	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1531								
242	241	963/2	967/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1532								
243	242	482	484	1.5		0	0	Chord	2/4	1	1	3/8		1/4	3/2	1533								
243	242	967/2	971/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1534								
243	242	965/2	969/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1535								
243	242	483	485	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1536								
243	242	967/2	971/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1537								
244	243	484	486	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1538								
244	243	485	487	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1539								
244	243	485	487	0.0		1/4	1/4	Dynamic	2/4	2	1	0					f							
244	243	485	487	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1540								
245	244	486	488	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1541								
245	244	487	489	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1542								
245	244	486	488	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1543								
245	244	487	489	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1544								
246	245	488	490	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1545								
246	245	977/2	981/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1546								
246	245	489	491	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1547								
246	245	979/2	983/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1548								
246	245	488	490	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1549								
247	246	490	492	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1550								
247	246	981/2	985/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1551								
247	246	491	493	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1552								
247	246	983/2	987/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1553								
248	247	492	494	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1554								
248	247	985/2	989/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1555								
248	247	493	495	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1556								
248	247	987/2	991/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1557								
248	247	492	494	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1558								
248	247	985/2	989/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1559								
248	247	493	495	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1560								
248	247	987/2	991/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1561								
249	248	494	496	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1562								
249	248	989/2	993/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1563								
249	248	495	497	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1564								
249	248	991/2	995/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1565								
249	248	494	496	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1566								
249	248	989/2	993/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1567								
249	248	495	497	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1568								
249	248	991/2	995/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1569								
250	249	496	498	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1570								
250	249	497	499	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1571								
250	249	496	498	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1572								
250	249	993/2	997/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1573								
250	249	497	499	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1574								
250	249	995/2	999/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1575								
251	250	498	500	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1576								
251	250	499	501	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1577								
251	250	498	500	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1578								
251	250	997/2	1001/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1579								
251	250	499	501	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1580								
251	250	999/2	1003/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1581								
252	251	500	502	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1582								
252	251	501	503	1.0		1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1583								
252	251	500	502	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1584								
252	251	501	503	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1585								
253	252	502	504	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1586								
253	252	502	504	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1587								
