mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	542										
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	543										
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	544										
45	45	89	89	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	545										
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	546										
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	547										
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	548										
46	46	90	90	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	549									51	
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	550										
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	551		articStaccatoAbove								
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	552		articStaccatoAbove								
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	553									52	
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	554										
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	555		articStaccatoAbove								
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	556		articStaccatoAbove								
46	46	90	90	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	557										
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	558										
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	559										
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	560										
46	46	91	91	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	561										
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	562										
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	563										
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	564										
47	47	92	92	0.0	0	0	Dynamic	2/4	1	1	0					f									
47	47	92	92	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	565										
47	47	185/2	185/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	566									53	
47	47	278/3	278/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	567									53	
47	47	557/6	557/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	568									53	
47	47	93	93	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	569									53	
47	47	559/6	559/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	570									53	
47	47	280/3	280/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	571									53	
47	47	187/2	187/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	572									53	
47	47	281/3	281/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	573									53	
47	47	563/6	563/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	574										
47	47	185/2	185/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					f									
47	47	185/2	185/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	575									54	
47	47	93	93	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	576									54	
47	47	187/2	187/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	577										
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	578										
48	48	189/2	189/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	579									55	
48	48	284/3	284/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	580									55	
48	48	569/6	569/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	581									55	
48	48	95	95	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	582									55	
48	48	571/6	571/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	583									55	
48	48	286/3	286/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	584									55	
48	48	191/2	191/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	585									55	
48	48	287/3	287/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	586									55	
48	48	575/6	575/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	587										
48	48	189/2	189/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	588									56	
48	48	95	95	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	589									56	
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	590										
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	591										
49	49	193/2	193/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	592									57	
49	49	290/3	290/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	593									57	
49	49	581/6	581/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	594									57	
49	49	97	97	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	595									57	
49	49	583/6	583/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	596									57	
49	49	292/3	292/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	597									57	
49	49	195/2	195/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	598									57	
49	49	293/3	293/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	599									57	
49	49	587/6	587/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	600										
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	601									58	
49	49	97	97	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	602									58	
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	603										
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	604										
50	50	197/2	197/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	605									59	
50	50	296/3	296/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	606									59	
50	50	593/6	593/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	607									59	
50	50	99	99	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	608									59	
50	50	595/6	595/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	609									59	
50	50	298/3	298/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	610									59	
50	50	199/2	199/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	611									59	
50	50	299/3	299/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	612									59	
50	50	599/6	599/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	613										
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	614									60	
50	50	99	99	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	615									60	
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	616										
51	51	100	100	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	617										
51	51	601/6	601/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	618										
51	51	301/3	301/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	619										
51	51	201/2	201/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	620										
51	51	302/3	302/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	621										
51	51	605/6	605/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	622										
51	51	101	101	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	623										
51	51	607/6	607/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	624										
51	51	304/3	304/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	625										
51	51	203/2	203/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	626										
51	51	305/3	305/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	627										
51	51	611/6	611/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	628										
51	51	100	100	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	629										
52	52	102	102	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	630										
52	52	613/6	613/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	631										
52	52	307/3	307/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	632										
52	52	205/2	205/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	633										
52	52	308/3	308/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	634										
52	52	617/6	617/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	635										
52	52	103	103	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	636										
52	52	619/6	619/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	637										
52	52	310/3	310/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	638										
52	52	207/2	207/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	639										
52	52	311/3	311/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	640										
52	52	623/6	623/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	641										
52	52	102	102	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	642										
52	52	102	102	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	643										
53	53	104	104	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	644									61	
53	53	417/4	417/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0					p								61	
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	645									61	
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	646									61	
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	647									61	
53	53	105	105	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	648									61	
53	53	421/4	421/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	649									61	
53	53	211/2	211/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	650									61	
53	53	423/4	423/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	651										
53	53	104	104	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	652										
53	53	104	104	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	653										
54	54	106	106	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	654										
54	54	215/2	215/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	655										
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	656										
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	657										
54	54	213/2	213/2	0.0	1/8	1/8	Dynamic	2/4	2	1	0					p									
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	658									62	
54	54	107	107	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	659									62	
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	660										
54	54	213/2	213/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	661										
54	54	107	107	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	662										
55	55	108	108	0.0	0	0	Dynamic	2/4	1	1	0					f									
55	55	108	108	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	663										
55	55	649/6	649/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	664										
55	55	325/3	325/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	665										
55	55	217/2	217/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	666										
55	55	326/3	326/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	667										
55	55	653/6	653/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	668										
55	55	109	109	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	669										
55	55	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	670										
55	55	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	671										
55	55	219/2	219/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	672										
55	55	329/3	329/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	673										
55	55	659/6	659/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	674										
55	55	108	108	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	675										
55	55	108	108	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	676										
56	56	110	110	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	677										
56	56	661/6	661/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	678										
56	56	331/3	331/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	679										
56	56	221/2	221/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	680										
56	56	332/3	332/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	681										
56	56	665/6	665/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	682										
56	56	111	111	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	683										
56	56	667/6	667/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	684										
56	56	334/3	334/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	685										
56	56	223/2	223/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	686										
56	56	335/3	335/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	687										
56	56	671/6	671/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	688										
56	56	110	110	0.0	0	0	Dynamic	2/4	2	1	0					f									
56	56	110	110	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	689										
56	56	110	110	0.0	0	0	Dynamic	2/4	2	2	0					f									
56	56	110	110	0.0	0	0	Dynamic	2/4	2	2	0					f									
56	56	110	110	0.0	0	0	Dynamic	2/4	2	2	0					f									
56	56	110	110	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	690										
57	57	112	112	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	691									63	
57	57	449/4	449/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0					p								63	
57	57	449/4	449/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	692									63	
57	57	225/2	225/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	693									63	
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	694									63	
57	57	113	113	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	695									63	
57	57	453/4	453/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	696									63	
57	57	227/2	227/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	697									63	
57	57	455/4	455/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	698										
57	57	112	112	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	699										
57	57	112	112	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	700										
58	58	457/4	457/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	701									64	
58	58	229/2	229/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	702									64	
58	58	459/4	459/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	703									64	
58	58	115	115	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	704									64	
58	58	461/4	461/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	705									64	
58	58	231/2	231/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	706									64	
58	58	463/4	463/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	707										
58	58	114	114	0.0	0	0	Dynamic	2/4	2	1	0					p									
58	58	114	114	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	708										
59	59	116	116	0.0	0	0	Dynamic	2/4	1	1	0					f									
59	59	116	116	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	709									65	
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	710										
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	711		articStaccatoAbove								
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	712		articStaccatoAbove								
59	59	117	117	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	713									66	
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	714										
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	715		articStaccatoAbove								
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	716		articStaccatoAbove								
59	59	116	116	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	717										
59	59	465/4	465/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	718										
59	59	233/2	233/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	719										
59	59	467/4	467/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	720										
59	59	117	117	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	721										
59	59	469/4	469/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	722										
59	59	235/2	235/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	723										
59	59	471/4	471/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	724										
60	60	118	118	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	725									67	
60	60	119	119	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	726		ornamentTrill							67	
60	60	479/4	479/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	727									67	
60	60	959/8	959/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	728										
60	60	118	118	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	729										
60	60	473/4	473/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	730										
60	60	237/2	237/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	731										
60	60	475/4	475/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	732										
60	60	119	119	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	733										
60	60	477/4	477/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	734										
60	60	239/2	239/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	735										
60	60	479/4	479/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	736										
61	61	120	120	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	737										
61	61	121	121	0.0	1/4	1/4	Dynamic	2/4	1	1	0					p									
61	61	121	121	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	738									68	
61	61	487/4	487/4	0.0	7/16	7/16	Chord	2/4	1	1	0	grace32	1/32	1	739									68	
61	61	487/4	487/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	740									68	
61	61	975/8	975/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	741										
61	61	120	120	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	742									69	
61	61	481/4	481/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	743									69	
61	61	241/2	241/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	744									69	
61	61	483/4	483/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	745									69	
61	61	121	121	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	746									69	
61	61	485/4	485/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	747									69	
61	61	243/2	243/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	748									69	
61	61	487/4	487/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	749										
62	62	122	122	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	750		articStaccatoAbove								
62	62	245/2	245/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	751		articStaccatoAbove								
62	62	123	123	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	752		articStaccatoAbove								
62	62	247/2	247/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	753		articStaccatoAbove								
62	62	122	122	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	754									70	
62	62	489/4	489/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	755									70	
62	62	245/2	245/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	756									70	
62	62	491/4	491/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	757									70	
62	62	123	123	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	758									70	
62	62	493/4	493/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	759									70	
62	62	247/2	247/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	760									70	
62	62	495/4	495/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	761										
63	63	124	124	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	762									71	
63	63	125	125	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	763									71, 72	
63	63	503/4	503/4	0.0	7/16	7/16	Chord	2/4	1	1	0	grace16	1/32	1	764									71, 72	
63	63	503/4	503/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	765									71, 72	
63	63	1007/8	1007/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	766										
63	63	124	124	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	767									73	
63	63	497/4	497/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	768									73	
63	63	249/2	249/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	769									73	
63	63	499/4	499/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	770									73	
63	63	125	125	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	771									73	
63	63	501/4	501/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	772									73	
63	63	251/2	251/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	773									73	
63	63	503/4	503/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	774										
64	64	126	126	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	775		articStaccatoAbove								
64	64	253/2	253/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	776		articStaccatoAbove								
64	64	127	127	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	777		articStaccatoAbove								
64	64	255/2	255/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	778		articStaccatoAbove								
64	64	126	126	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	779									74	
64	64	505/4	505/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	780									74	
64	64	253/2	253/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	781									74	
64	64	507/4	507/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	782									74	
64	64	127	127	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	783									74	
64	64	509/4	509/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	784									74	
64	64	255/2	255/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	785									74	
64	64	511/4	511/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	786										
65	65	128	128	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	787										
65	65	129	129	0.0	1/4	1/4	Dynamic	2/4	1	1	0					m									
65	65	129	129	0.0	1/4	1/4	Dynamic	2/4	1	1	0					fp									
65	65	129	129	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/32	1	788										
65	65	129	129	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	789									75	
65	65	519/4	519/4	0.08333333333333333	7/16	7/16	Chord	2/4	1	1	1/48		1/32	2/3	790									75	
65	65	779/6	779/6	0.08333333333333333	11/24	11/24	Chord	2/4	1	1	1/48		1/32	2/3	791									75	
65	65	1559/12	1559/12	0.08333333333333333	23/48	23/48	Chord	2/4	1	1	1/48		1/32	2/3	792									75	
65	65	128	128	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	793									76	
65	65	513/4	513/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	794									76	
65	65	257/2	257/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	795									76	
65	65	515/4	515/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	796									76	
65	65	129	129	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	797									76	
65	65	517/4	517/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	798									76	
65	65	259/2	259/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	799									76	
65	65	519/4	519/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	800										
