mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
97	95	1141/4	1141/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1099										157
97	95	571/2	571/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1100										157
97	95	1143/4	1143/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1101										
98	96	286	286	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1102										158
98	96	1145/4	1145/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1103										158
98	96	573/2	573/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1104										158
98	96	1147/4	1147/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1105										158
98	96	287	287	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1106										158
98	96	1149/4	1149/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1107										158
98	96	575/2	575/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1108										158
98	96	1151/4	1151/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1109										158
98	96	288	288	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1110										158
98	96	1153/4	1153/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1111										158
98	96	577/2	577/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1112										158
98	96	1155/4	1155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1113										
98	96	286	286	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1114										159
98	96	1145/4	1145/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1115										159
98	96	573/2	573/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1116										159
98	96	1147/4	1147/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1117										159
98	96	287	287	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1118										159
98	96	1149/4	1149/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1119										159
98	96	575/2	575/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1120										159
98	96	1151/4	1151/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1121										159
98	96	288	288	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1122										159
98	96	1153/4	1153/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1123										159
98	96	577/2	577/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1124										159
98	96	1155/4	1155/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1125										
99	97	289	289	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1126										160
99	97	1157/4	1157/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1127										160
99	97	579/2	579/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1128										160
99	97	1159/4	1159/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1129										
99	97	290	290	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1130		articStaccatissimoAbove								
99	97	291	291	0.0	1/2	1/2	SystemText	3/4	1	1	0								m.d.						
99	97	289	289	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1131										161
99	97	1157/4	1157/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1132										161
99	97	579/2	579/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1133										161
99	97	1159/4	1159/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1134										161
99	97	290	290	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1135										161
99	97	1161/4	1161/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1136										161
99	97	581/2	581/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1137										161
99	97	1163/4	1163/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1138										
99	97	291	291	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f									
99	97	291	291	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1139										162
99	97	1165/4	1165/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1140										162
99	97	583/2	583/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1141										162
99	97	1167/4	1167/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1142										
100	98	292	292	0.0	0	0	SystemText	3/4	1	1	0								m.s.						
100	98	585/2	585/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1143		articStaccatissimoBelow								
100	98	293	293	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p									
100	98	293	293	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1144		articStaccatissimoBelow								
100	98	587/2	587/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1145		articStaccatissimoBelow								
100	98	294	294	0.0	1/2	1/2	Dynamic	3/4	1	1	0					f									
100	98	294	294	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1146										163
100	98	589/2	589/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1147										
100	98	294	294	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1148										164
100	98	589/2	589/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1149										
100	98	292	292	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1150										
100	98	294	294	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f									
100	98	294	294	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1151										165
100	98	589/2	589/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1152										
101	99	591/2	591/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1153		articStaccatissimoBelow								
101	99	296	296	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p									
101	99	296	296	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1154		articStaccatissimoBelow								
101	99	593/2	593/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1155		articStaccatissimoBelow								
101	99	297	297	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1156										166
101	99	595/2	595/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1157										
101	99	297	297	0.0	1/2	1/2	Dynamic	3/4	1	2	0					f									
101	99	297	297	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1158										167
101	99	595/2	595/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1159										
101	99	295	295	0.0	0	0	Dynamic	3/4	2	1	0					p									
101	99	295	295	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1160										
101	99	297	297	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f									
101	99	297	297	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1161										168
101	99	595/2	595/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1162										
102	100	597/2	597/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p									
102	100	597/2	597/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1163		articStaccatissimoBelow								
102	100	299	299	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1164		articStaccatissimoBelow								
102	100	599/2	599/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1165		articStaccatissimoBelow								
102	100	300	300	0.0	1/2	1/2	Dynamic	3/4	1	1	0					f									
102	100	300	300	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1166										169
102	100	601/2	601/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1167										
102	100	300	300	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1168										170
102	100	601/2	601/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1169										
102	100	298	298	0.0	0	0	Dynamic	3/4	2	1	0					p									
102	100	298	298	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1170										
102	100	300	300	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f									
102	100	300	300	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1171										171
102	100	601/2	601/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1172										
103	101	301	301	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1173										172
103	101	603/2	603/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1174										
103	101	302	302	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1175										173
103	101	605/2	605/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1176										
103	101	303	303	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1177										174
103	101	607/2	607/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1178										
103	101	301	301	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1179										175
103	101	603/2	603/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1180										
103	101	302	302	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1181										176
103	101	605/2	605/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1182										
103	101	303	303	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1183										177
103	101	607/2	607/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1184										
103	101	301	301	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1185										178
103	101	603/2	603/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1186										
103	101	302	302	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1187										179
103	101	605/2	605/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1188										
103	101	303	303	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1189										180
103	101	607/2	607/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1190										
104	102	304	304	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1191										181
104	102	1217/4	1217/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1192										181
104	102	609/2	609/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1193										181
104	102	1219/4	1219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1194										
104	102	305	305	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1195										182
104	102	1221/4	1221/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1196										182
104	102	611/2	611/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1197										182
104	102	1223/4	1223/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1198										
104	102	306	306	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1199										183
104	102	1225/4	1225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1200										183
104	102	613/2	613/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1201										183
104	102	1227/4	1227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1202										
104	102	304	304	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1203										
104	102	306	306	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1204										
105	103	307	307	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1205										184
105	103	1229/4	1229/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1206										184
105	103	615/2	615/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1207										184
105	103	1231/4	1231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1208										
105	103	308	308	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1209										185
105	103	1233/4	1233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1210										185
105	103	617/2	617/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1211										185
105	103	1235/4	1235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1212										
105	103	309	309	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1213										186
105	103	1237/4	1237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1214										186
105	103	619/2	619/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1215										186
105	103	1239/4	1239/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1216										
105	103	307	307	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1217										
105	103	309	309	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	1218										
106	104	310	310	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1219										
106	104	1241/4	1241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1220										
106	104	621/2	621/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1221										
106	104	1243/4	1243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1222										
106	104	311	311	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	1223										
106	104	311	311	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1224										
106	104	623/2	623/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1225										
106	104	1247/4	1247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1226										
106	104	312	312	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	1227										
106	104	312	312	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1228										
106	104	625/2	625/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1229										
106	104	1251/4	1251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1230										
106	104	311	311	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1231										
106	104	312	312	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1232										
106	104	310	310	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1233										
106	104	311	311	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1234										
107	105	627/2	627/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1235		articStaccatissimoBelow								
107	105	314	314	0.0	1/4	1/4	Dynamic	3/4	1	1	0					p									
107	105	314	314	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1236		articStaccatissimoBelow								
107	105	629/2	629/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1237		articStaccatissimoBelow								
107	105	315	315	0.0	1/2	1/2	Dynamic	3/4	1	1	0					f									
107	105	315	315	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1238										187
107	105	631/2	631/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1239										
107	105	315	315	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1240										188
107	105	631/2	631/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1241										
107	105	313	313	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1242										
107	105	315	315	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f									
107	105	315	315	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1243										189
107	105	631/2	631/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1244										
107	105	313	313	0.0	0	0	Dynamic	3/4	2	2	0					p									
107	105	313	313	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1245										
108	106	316	316	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1246										190
108	106	633/2	633/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1247										
108	106	317	317	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1248										191
108	106	635/2	635/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1249										
108	106	318	318	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1250										192
108	106	637/2	637/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1251										
108	106	316	316	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1252										193
108	106	633/2	633/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1253										
108	106	317	317	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1254										194
108	106	635/2	635/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1255										
108	106	318	318	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1256										195
108	106	637/2	637/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1257										
108	106	316	316	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1258										196
108	106	633/2	633/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1259										
108	106	317	317	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1260										197
108	106	635/2	635/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1261										
108	106	318	318	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1262										198
108	106	637/2	637/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1263										
109	107	319	319	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1264										199
109	107	1277/4	1277/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1265										199
109	107	639/2	639/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1266										199
109	107	1279/4	1279/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1267										
109	107	320	320	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1268										200
109	107	1281/4	1281/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1269										200
109	107	641/2	641/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1270										200
109	107	1283/4	1283/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1271										
109	107	321	321	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1272										201
109	107	1285/4	1285/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1273										201
109	107	643/2	643/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1274										201
109	107	1287/4	1287/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1275										
109	107	319	319	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1276										
109	107	641/2	641/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1277										
109	107	321	321	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1278										
109	107	643/2	643/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1279										
110	108	322	322	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1280										202
110	108	1289/4	1289/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1281										202
110	108	645/2	645/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1282										202
110	108	1291/4	1291/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1283										
110	108	323	323	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1284										203
110	108	1293/4	1293/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1285										203
110	108	647/2	647/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1286										203
110	108	1295/4	1295/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1287										
110	108	324	324	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1288										204
110	108	1297/4	1297/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1289										204
110	108	649/2	649/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1290										204
110	108	1299/4	1299/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1291										
110	108	322	322	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1292										
110	108	647/2	647/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1293										
110	108	324	324	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1294										
110	108	649/2	649/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1295										
111	109	325	325	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1296										
111	109	1301/4	1301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1297										
111	109	651/2	651/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1298										
111	109	1303/4	1303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1299										
111	109	326	326	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16	1/16	1	1300										
111	109	326	326	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1301										
111	109	653/2	653/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1302										
111	109	1307/4	1307/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1303										
111	109	327	327	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16	1/16	1	1304										
111	109	327	327	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1305										
111	109	655/2	655/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1306										
111	109	1311/4	1311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1307										
111	109	325	325	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1308										
111	109	326	326	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1309										
111	109	327	327	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1310										
111	109	326	326	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	1311										
112	110	328	328	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1312										
112	110	657/2	657/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1313										205
112	110	1315/4	1315/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1314										205
112	110	329	329	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1315										205
112	110	1317/4	1317/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1316										205
112	110	659/2	659/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1317										205
112	110	1319/4	1319/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1318										
112	110	330	330	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1319		ornamentTrill								
112	110	328	328	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1320										
112	110	659/2	659/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1321										206
112	110	1319/4	1319/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1322										206
112	110	330	330	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1323										206
112	110	1321/4	1321/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1324										206
112	110	661/2	661/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1325										206
112	110	1323/4	1323/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1326										
112	110	328	328	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1327										
113	111	331	331	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1328										
113	111	663/2	663/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1329										207
113	111	1327/4	1327/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1330										207
113	111	332	332	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1331										207
113	111	1329/4	1329/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1332										207
113	111	665/2	665/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1333										207
113	111	1331/4	1331/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1334										
113	111	333	333	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1335		ornamentTrill								
113	111	331	331	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1336										
113	111	665/2	665/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1337										208
113	111	1331/4	1331/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1338										208
113	111	333	333	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1339										208
113	111	1333/4	1333/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1340										208
113	111	667/2	667/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1341										208
113	111	1335/4	1335/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1342										
114	112	669/2	669/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	1343										209
114	112	671/2	671/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	1344										209
114	112	673/2	673/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1345										
114	112	334	334	0.0	0	0	Dynamic	3/4	1	2	0					p									
114	112	334	334	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1346										210
114	112	335	335	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1347										210
114	112	336	336	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1348										210
114	112	334	334	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1349										211
114	112	335	335	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1350										211
114	112	336	336	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1351										211
115	113	337	337	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1352										212
115	113	675/2	675/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	1353										212
115	113	677/2	677/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4		1/4	1	1354										212
115	113	679/2	679/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1355										
115	113	337	337	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1356										210
115	113	338	338	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1357										210
115	113	339	339	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1358										
115	113	337	337	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1359										211
115	113	338	338	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1360										211
115	113	339	339	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1361										
116	114	340	340	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1362										213
116	114	681/2	681/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1363										
