mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
221	220	0	0	2/4	2	1	VI6		a	i		VI6		VI		6					M	1	1	3, 0, -1		-1	3	0	5	0.0	0.0	1.125	0.0
221	220	3/8	3/8	2/4	2	1	v6		a	i		v6		v		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
222	221	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	5	0.0	0.0	1.125	0.0
222	221	3/8	3/8	2/4	2	1	III6		a	i		III6		III		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
223	222	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	5	0.0	0.0	1.125	0.0
223	222	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
224	223	0	0	2/4	2	1	#viio6		a	i		#viio6		#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	0.75	0.0
224	223	1/4	1/4	2/4	2	1	V65		a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.75	0.0
225	224	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.75	0.0
225	224	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5	0.0
226	225	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	1	4	0.2	0.125	0.875	0.125
226	225	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.0	0.0
227	226	0	0	2/4	2	1	#viio43/iv|EC		a	i		#viio43/iv		#vii	o	43		iv	EC		o7	1	1	1, -2, 7, 4		7	1	2	5	0.2857142857142857	0.25	1.0	0.2
228	227	0	0	2/4	2	1	iv6		a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
229	228	0	0	2/4	2	1	viio43/V		a	i		viio43/V		vii	o	43		V			o7	1	1	3, 0, 9, 6		9	3	2	5	0.2857142857142857	0.25	1.0	0.2
230	229	0	0	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
231	230	0	0	2/4	2	1	#viio43		a	i		#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	2	5	0.2857142857142857	0.25	1.0	0.2
232	231	0	0	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.625	0.0
232	231	1/4	1/4	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5	0.0
233	232	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	3	0.0	0.0	0.5	0.0
233	232	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
234	233	0	0	2/4	2	1	i|EC}{		a	i		i		i					EC	}{	m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.625	0.0
234	233	3/8	3/8	2/4	2	1	v6		a	i		v6		v		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
235	234	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
235	234	3/8	3/8	2/4	2	1	III6		a	i		III6		III		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
236	235	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.625	0.0
236	235	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
237	236	0	0	2/4	2	1	iio		a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	3	0.0	0.0	0.625	0.0
237	236	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
238	237	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	7	0.0	0.0	1.75	0.0
239	238	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	6	0.0	0.0	1.5	0.0
239	238	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
240	239	0	0	2/4	2	1	i|EC}{		a	i		i		i					EC	}{	m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.625	0.0
240	239	3/8	3/8	2/4	2	1	v6		a	i		v6		v		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
241	240	0	0	2/4	2	1	VI		a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
241	240	3/8	3/8	2/4	2	1	III6		a	i		III6		III		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
242	241	0	0	2/4	2	1	iv		a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.625	0.0
242	241	3/8	3/8	2/4	2	1	i6		a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
243	242	0	0	2/4	2	1	iio		a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	3	0.0	0.0	0.625	0.0
243	242	3/8	3/8	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
244	243	0	0	2/4	2	1	iio6		a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	7	0.0	0.0	1.75	0.0
245	244	0	0	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	6	0.0	0.0	1.5	0.0
245	244	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.25	0.0
246	245	0	0	2/4	2	1	i|PAC}		a	i		i		i					PAC	}	m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
247	246	1/4	1/4	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	2	0.0	0.0	0.25	0.0
248	247	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	17	0.0	0.0	2.125	0.0
249	248	1/4	1/4	2/4	2	1	V6		a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	6	0.0	0.0	0.75	0.0
250	249	0	0	2/4	2	1	i		a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	0.875	0.0
250	249	1/4	1/4	2/4	2	1	V(64)		a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	14	0.0	0.0	2.5	0.0
251	250	1/4	1/4	2/4	2	1	V		a	i		V		V							M	1	1	4, 8, 5		4	4	0	7	0.0	0.0	1.25	0.0
252	251	0	0	2/4	2	1	i|PAC		a	i		i		i					PAC		m	1	1	3, 0, 4		3	3	0	13	0.0	0.0	3.25	0.0
