mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	106	214	106b	1281/2	639/2	1.0	3/8	3/8	6/8	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
107	106	214	106b	1283/2	641/2	1.5	5/8	5/8	6/8	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
108	107	215	107b	642	321	0.0	0	0	6/8	2	1		{	A	I									{		0	0				
108	107	215	107b	643	322	0.5	1/4	1/4	6/8	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
108	107	215	107b	1287/2	645/2	1.0	3/8	3/8	6/8	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
108	107	215	107b	1289/2	647/2	0.5	5/8	5/8	6/8	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
110	108	216	108b	645	327	1.0	0	0	6/8	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
110	108	216	108b	646	328	0.5	1/4	1/4	6/8	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	108	216	108b	1293/2	657/2	1.0	3/8	3/8	6/8	2	1	2	I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
110	108	216	108b	1295/2	659/2	1.5	5/8	5/8	6/8	2	1	2	I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
111	109	217	109a	648	330	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
111	109	217	109a	649	331	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
111	109	217	109a	650	332	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	109	217	109a	651	333	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	218	110a	652	334	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
112	110	218	110a	653	335	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	218	110a	654	336	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	110	218	110a	655	337	1.0	3/4	3/4	4/4	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
113	111	219	111a	656	338	2.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
113	111	219	111a	658	340	2.0	1/2	1/2	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	112	220	112a	660	342	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
114	112	220	112a	661	343	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
114	112	220	112a	662	344	1.0	1/2	1/2	4/4	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
114	112	220	112a	663	345	1.0	3/4	3/4	4/4	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
115	113	221	113a	664	346	4.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
116	114	222	114a	668	350	2.0	0	0	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
116	114	222	114a	670	352	2.0	1/2	1/2	4/4	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	115	223	115a	672	354	1.0	0	0	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
117	115	223	115a	673	355	1.0	1/4	1/4	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
117	115	223	115a	674	356	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
117	115	223	115a	675	357	0.5	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	115	223	115a	1351/2	715/2	0.5	7/8	7/8	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
118	116	224	116a	676	358	0.5	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
118	116	224	116a	1353/2	717/2	0.5	1/8	1/8	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
118	116	224	116a	677	359	0.5	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
118	116	224	116a	1355/2	719/2	0.5	3/8	3/8	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
118	116	224	116a	678	360	3.0	1/2	1/2	4/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
111	109	225	109b	680	330	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
111	109	225	109b	681	331	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
111	109	225	109b	682	332	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	109	225	109b	683	333	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	226	110b	684	334	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
112	110	226	110b	685	335	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
112	110	226	110b	686	336	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	110	226	110b	687	337	1.0	3/4	3/4	4/4	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
113	111	227	111b	688	338	2.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
113	111	227	111b	690	340	2.0	1/2	1/2	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
114	112	228	112b	692	342	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
114	112	228	112b	693	343	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
114	112	228	112b	694	344	1.0	1/2	1/2	4/4	2	1		V(64)}	A	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
114	112	228	112b	695	345	1.0	3/4	3/4	4/4	2	1		V|HC	A	I		V	V					HC		M	0	0	1, 5, 2		1	1
115	113	229	113b	696	346	4.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
116	114	230	114b	700	350	2.0	0	0	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
116	114	230	114b	702	352	2.0	1/2	1/2	4/4	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	115	231	115b	704	354	1.0	0	0	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
117	115	231	115b	705	355	1.0	1/4	1/4	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
117	115	231	115b	706	356	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
117	115	231	115b	707	357	0.5	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	115	231	115b	1415/2	715/2	0.5	7/8	7/8	4/4	2	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
118	116	232	116b	708	358	0.5	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
118	116	232	116b	1417/2	717/2	0.5	1/8	1/8	4/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
118	116	232	116b	709	359	0.5	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
118	116	232	116b	1419/2	719/2	0.5	3/8	3/8	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
118	116	232	116b	710	360	4.0	1/2	1/2	4/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
119	117	233	117a	712	362	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
119	117	233	117a	714	364	4.0	1/2	1/2	4/4	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
120	118	234	118a	718	368	4.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
121	119	235	119a	722	372	2.0	1/2	1/2	4/4	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
122	120	236	120a	724	374	1.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
122	120	236	120a	725	375	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
122	120	236	120a	726	376	2.0	1/2	1/2	4/4	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
123	121	237	121a	728	378	1.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
123	121	237	121a	729	379	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	121	237	121a	730	380	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
123	121	237	121a	731	381	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	238	122a	732	382	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
124	122	238	122a	733	383	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	238	122a	734	384	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
124	122	238	122a	735	385	1.0	3/4	3/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	239	123a	736	386	1.0	0	0	4/4	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
125	123	239	123a	737	387	1.0	1/4	1/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	239	123a	738	388	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
125	123	239	123a	739	389	1.0	3/4	3/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
126	124	240	124a	740	390	1.0	0	0	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
126	124	240	124a	741	391	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
126	124	240	124a	742	392	1.0	1/2	1/2	4/4	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
126	124	240	124a	743	393	2.0	3/4	3/4	4/4	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
127	125	241	125a	744	394	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
127	125	241	125a	745	395	1.0	1/4	1/4	4/4	2	1		vii%65	A	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
127	125	241	125a	746	396	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
127	125	241	125a	747	397	1.0	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
128	126	242	126a	748	398	1.0	0	0	4/4	2	1	1	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
128	126	242	126a	749	399	1.0	1/4	1/4	4/4	2	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	126	242	126a	750	400	4.0	1/2	1/2	4/4	2	1	1	I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
119	117	243	117b	752	362	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
119	117	243	117b	754	364	4.0	1/2	1/2	4/4	2	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
120	118	244	118b	758	368	4.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
121	119	245	119b	762	372	2.0	1/2	1/2	4/4	2	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
122	120	246	120b	764	374	1.0	0	0	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
122	120	246	120b	765	375	1.0	1/4	1/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
122	120	246	120b	766	376	2.0	1/2	1/2	4/4	2	1		V|HC}	A	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
123	121	247	121b	768	378	1.0	0	0	4/4	2	1		I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
123	121	247	121b	769	379	1.0	1/4	1/4	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
123	121	247	121b	770	380	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
123	121	247	121b	771	381	1.0	3/4	3/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	248	122b	772	382	1.0	0	0	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
124	122	248	122b	773	383	1.0	1/4	1/4	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	122	248	122b	774	384	1.0	1/2	1/2	4/4	2	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
124	122	248	122b	775	385	1.0	3/4	3/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	249	123b	776	386	1.0	0	0	4/4	2	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
125	123	249	123b	777	387	1.0	1/4	1/4	4/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
125	123	249	123b	778	388	1.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
125	123	249	123b	779	389	1.0	3/4	3/4	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
126	124	250	124b	780	390	1.0	0	0	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
126	124	250	124b	781	391	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
126	124	250	124b	782	392	1.0	1/2	1/2	4/4	2	1		I(974)}	A	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
126	124	250	124b	783	393	2.0	3/4	3/4	4/4	2	1		I|IAC	A	I		I	I					IAC		M	0	0	0, 4, 1		0	0
127	125	251	125b	784	394	0.0	0	0	4/4	2	1		{	A	I									{		0	0				
127	125	251	125b	785	395	1.0	1/4	1/4	4/4	2	1		vii%65	A	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
127	125	251	125b	786	396	1.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
127	125	251	125b	787	397	1.0	3/4	3/4	4/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
129	126	252	126b	788	402	1.0	0	0	4/4	2	1	2	V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
129	126	252	126b	789	403	1.0	1/4	1/4	4/4	2	1	2	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	126	252	126b	790	404	2.0	1/2	1/2	4/4	2	1	2	I|PAC}{	A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
130	127	253	127a	792	406	2.0	0	0	4/4	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
130	127	253	127a	794	408	2.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
131	128	254	128a	796	410	2.0	0	0	4/4	2	1		I(64)	A	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
131	128	254	128a	798	412	2.0	1/2	1/2	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
132	129	255	129a	800	414	2.0	0	0	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
132	129	255	129a	802	416	2.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
133	130	256	130a	804	418	2.0	0	0	4/4	2	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
133	130	256	130a	806	420	2.0	1/2	1/2	4/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
134	131	257	131a	808	422	2.0	0	0	4/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
134	131	257	131a	810	424	2.0	1/2	1/2	4/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
135	132	258	132a	812	426	2.0	0	0	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
135	132	258	132a	814	428	1.0	1/2	1/2	4/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
135	132	258	132a	815	429	1.0	3/4	3/4	4/4	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	133	259	133a	816	430	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
136	133	259	133a	817	431	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
136	133	259	133a	818	432	1.0	1/2	1/2	4/4	2	1		I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
136	133	259	133a	819	433	1.0	3/4	3/4	4/4	2	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	134	260	134a	820	434	1.0	0	0	4/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
137	134	260	134a	821	435	1.0	1/4	1/4	4/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
137	134	260	134a	822	436	2.0	1/2	1/2	4/4	2	1		I|PAC	A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
