mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
71	71	152	71b	453	210	1.0	0	0	3/4	2	1		I|PAC}{	Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
71	71	152	71b	454	211	0.5	1/4	1/4	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	152	71b	909/2	423/2	0.5	3/8	3/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
71	71	152	71b	455	212	0.5	1/2	1/2	3/4	2	1		V64	Eb	I		V64	V		64					M	0	0	2, 1, 5		1	2
71	71	152	71b	911/2	425/2	0.5	5/8	5/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
72	72	153	72b	456	213	2.5	0	0	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	72	153	72b	917/2	431/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	73	154	73b	459	216	1.5	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	73	154	73b	921/2	435/2	0.5	3/8	3/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
73	73	154	73b	461	218	0.5	1/2	1/2	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
73	73	154	73b	923/2	437/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	74	155	74b	462	219	2.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
74	74	155	74b	464	221	0.5	1/2	1/2	3/4	2	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	155	74b	929/2	443/2	0.5	5/8	5/8	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	156	75b	465	222	1.0	0	0	3/4	2	1		I(974)}	Eb	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
75	75	156	75b	466	223	0.5	1/4	1/4	3/4	2	1		I|IAC	Eb	I		I	I					IAC		M	0	0	0, 4, 1		0	0
75	75	156	75b	933/2	447/2	0.5	3/8	3/8	3/4	2	1		I6{	Eb	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
75	75	156	75b	467	224	0.5	1/2	1/2	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	156	75b	935/2	449/2	0.5	5/8	5/8	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
76	76	157	76b	468	225	2.5	0	0	3/4	2	1		V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	76	157	76b	941/2	455/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
77	77	158	77b	471	228	1.0	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	158	77b	472	229	1.0	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
77	77	158	77b	473	230	0.5	1/2	1/2	3/4	2	1		viio6	Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
77	77	158	77b	947/2	461/2	0.5	5/8	5/8	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
78	78	159	78b	474	231	2.0	0	0	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
78	78	159	78b	476	233	1.0	1/2	1/2	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	160	79b	477	234	1.5	0	0	3/4	2	1		I|PAC}{	Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
79	79	160	79b	957/2	471/2	0.5	3/8	3/8	3/4	2	1		viio/IV	Eb	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
79	79	160	79b	479	236	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	79	160	79b	959/2	473/2	0.5	5/8	5/8	3/4	2	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	80	161	80b	480	237	1.0	0	0	3/4	2	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	161	80b	481	238	0.5	1/4	1/4	3/4	2	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
80	80	161	80b	963/2	477/2	0.5	3/8	3/8	3/4	2	1		viio/IV	Eb	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
80	80	161	80b	482	239	0.5	1/2	1/2	3/4	2	1		ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
80	80	161	80b	965/2	479/2	0.5	5/8	5/8	3/4	2	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	162	81b	483	243	1.0	0	0	3/4	2	1	2	I(94)}	Eb	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
82	81	162	81b	484	244	0.5	1/4	1/4	3/4	2	1	2	I|PAC	Eb	I		I	I					PAC		M	0	0	0, 4, 1		0	0
82	81	162	81b	969/2	489/2	1.0	3/8	3/8	3/4	2	1	2	V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
82	81	162	81b	971/2	491/2	0.5	5/8	5/8	3/4	2	1	2	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	82	163	82a	486	246	2.0	0	0	3/4	2	1		I(974)	Eb	I		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
83	82	163	82a	488	248	1.0	1/2	1/2	3/4	2	1		I|PAC	Eb	I		I	I					PAC		M	0	0	0, 4, 1		0	0
