mc	mn	timesig	onset	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
71	71	3/4	15/32	1	1	1/32	1/32	1		1	67		1283
71	71	3/4	1/2	2	1	1/16	1/16	1		2	50		1295
71	71	3/4	1/2	1	2	1/4	1/4	1		6	66		1286
71	71	3/4	1/2	1	1	1/8	1/8	1		5	71		1284
71	71	3/4	9/16	2	1	1/16	1/16	1		0	60		1296
71	71	3/4	5/8	2	1	1/16	1/16	1		3	57		1297
71	71	3/4	5/8	1	1	1/8	1/8	1		3	69		1285
71	71	3/4	11/16	2	1	1/16	1/16	1		0	60		1298
72	72	3/4	0	2	1	1/4	1/4	1		1	55		1311
72	72	3/4	0	2	1	1/4	1/4	1		5	59		1311
72	72	3/4	0	1	1	1/16	1/16	1		1	67		1299
72	72	3/4	1/16	1	1	1/16	1/16	1		2	62		1300
72	72	3/4	1/8	1	1	1/16	1/16	1		5	71		1301
72	72	3/4	3/16	1	1	1/16	1/16	1		5	71		1302
72	72	3/4	1/4	1	1	1/16	1/16	1		5	71		1303
72	72	3/4	5/16	1	1	1/16	1/16	1		1	67		1304
72	72	3/4	3/8	1	1	1/16	1/16	1		2	74		1305
72	72	3/4	7/16	1	1	1/16	1/16	1		2	74		1306
72	72	3/4	1/2	1	1	1/16	1/16	1		2	74		1307
72	72	3/4	9/16	1	1	1/16	1/16	1		5	71		1308
72	72	3/4	5/8	2	1	1/8	1/8	1		2	50		1312
72	72	3/4	5/8	2	1	1/8	1/8	1		0	60		1312
72	72	3/4	5/8	1	1	1/16	1/16	1		3	69		1309
72	72	3/4	11/16	1	1	1/16	1/16	1		5	71		1310
73	73	3/4	0	2	1	1/4	1/4	1		1	55		1325
73	73	3/4	0	2	1	1/4	1/4	1		5	59		1325
73	73	3/4	0	1	1	1/16	1/16	1		1	67		1313
73	73	3/4	1/16	1	1	1/16	1/16	1		2	62		1314
73	73	3/4	1/8	1	1	1/16	1/16	1		5	71		1315
73	73	3/4	3/16	1	1	1/16	1/16	1		5	71		1316
73	73	3/4	1/4	1	1	1/16	1/16	1		5	71		1317
73	73	3/4	5/16	1	1	1/16	1/16	1		1	67		1318
73	73	3/4	3/8	1	1	1/16	1/16	1		2	74		1319
73	73	3/4	7/16	1	1	1/16	1/16	1		2	74		1320
73	73	3/4	1/2	1	1	1/16	1/16	1		2	74		1321
73	73	3/4	9/16	1	1	1/16	1/16	1		5	71		1322
73	73	3/4	5/8	2	1	1/8	1/8	1		2	50		1326
73	73	3/4	5/8	2	1	1/8	1/8	1		0	60		1326
73	73	3/4	5/8	1	1	1/16	1/16	1		3	69		1323
73	73	3/4	11/16	1	1	1/16	1/16	1		5	71		1324
74	74	3/4	0	2	1	1/8	1/8	1		1	55		1329
74	74	3/4	0	2	1	1/8	1/8	1		5	59		1329
74	74	3/4	0	1	1	1/8	1/8	1		1	67		1327
74	74	3/4	1/4	2	1	1/8	1/8	1		1	43		1330
74	74	3/4	1/4	1	1	1/8	1/8	1		5	59		1328
74	74	3/4	1/4	1	1	1/8	1/8	1		1	67		1328
